seq_id	kingdom	phylum	class	order	family	genus	species
PV931274.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoneoponera	Pseudoneoponera sandakana
PV931275.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoneoponera	Pseudoneoponera sublaevis
PV931276.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoneoponera	Pseudoneoponera tridentata
PV931277.1.<1.>403	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoponera	Pseudoponera cognata
MW053662.1.<1.>483	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoponera	Pseudoponera gilberti
MW053665.1.<1.>483	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoponera	Pseudoponera gilberti
MW053668.1.<1.>483	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoponera	Pseudoponera gilberti
MW053672.1.<1.>483	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoponera	Pseudoponera gilberti
MW053663.1.<1.>483	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoponera	Pseudoponera gilberti
MW053671.1.<1.>483	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoponera	Pseudoponera gilberti
MW053673.1.<1.>483	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoponera	Pseudoponera gilberti
MW053664.1.<1.>483	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoponera	Pseudoponera gilberti
MW053670.1.<1.>483	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoponera	Pseudoponera gilberti
MW053666.1.<1.>483	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoponera	Pseudoponera gilberti
PV931278.1.<1.>590	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoponera	Pseudoponera gilberti
PV931279.1.<1.>405	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoponera	Pseudoponera gilloglyi
KT783653.1.<648.>1	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoponera	Pseudoponera stigma
PV931280.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoponera	Pseudoponera stigma
MK769830.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoponera	Pseudoponera stigma
MK769534.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoponera	Pseudoponera stigma
MW053661.1.<1.>483	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Pseudoponera	Pseudoponera stigma
MK767917.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone arhuaca
MK768346.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone arhuaca
MN928391.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone arhuaca
MK759232.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone arhuaca
MK767157.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone arhuaca
MK769624.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone arhuaca
MN928390.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone arhuaca
PV931055.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone arhuaca
JF863832.1.<1.>620	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone arhuaca
MK770077.1.<1.>620	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone arhuaca
MN928392.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone becculata
PV931056.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone becculata
MN928393.1.<1.>651	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone becculata
MN928406.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone costaricensis
MN928402.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone costaricensis
MN928404.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone costaricensis
MN928401.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone costaricensis
MN928405.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone costaricensis
PV931281.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone costaricensis
PV931282.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone cryptergates
PV931283.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone cubitalis
MN928408.1.<1.>651	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone cubitalis
MN928409.1.<1.>651	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone cubitalis
MN928410.1.<1.>651	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone cubitalis
MN928449.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone ferruginea
MN928450.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone ferruginea
PV931295.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone ferruginea
MN928417.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone ferruginea
MN928451.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone ferruginea
MN928419.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone ferruginea
MN928420.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone ferruginea
MN928421.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone ferruginea
MN928412.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone ferruginea
MN928415.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone ferruginea
MN928418.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone ferruginea
MN928413.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone ferruginea
MN928414.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone ferruginea
MK769464.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone ferruginea
MK767794.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone ferruginea
PV931284.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone ferruginea
MN928422.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone guatemalensis
MN928424.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone guatemalensis
MN928423.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone guatemalensis
MN928433.1.<1.>273	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone lunaris
MN928443.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone mesoamericana
MN928442.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone mesoamericana
MN928434.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone mesoamericana
MN928440.1.<1.>656	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone mesoamericana
MN928435.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone mesoamericana
MN928439.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone mesoamericana
MN928438.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone mesoamericana
MN928436.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone mesoamericana
PV931292.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone mesoamericana
MN928444.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone minuta
MN928447.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone minuta
MN928446.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone minuta
MN928445.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone minuta
MN928448.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone minuta
HM434624.1.<1.>639	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone minuta
OR555593.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone pergandei
MN928396.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone pergandei
MN928397.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone pergandei
MN928395.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone pergandei
MN928398.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Rasopone	Rasopone pergandei
